Left,Right,Count
0.0615234375,0.280908203125,259547
0.280908203125,0.50029296875,205267
0.50029296875,0.719677734375,164968
0.719677734375,0.9390625,145977
0.9390625,1.158447265625,123044
1.158447265625,1.37783203125,96481
1.37783203125,1.597216796875,78604
1.597216796875,1.8166015625,67192
1.8166015625,2.0359863281250004,57010
2.0359863281250004,2.25537109375,47582
2.25537109375,2.474755859375,44450
2.474755859375,2.694140625,37853
2.694140625,2.9135253906250003,36795
2.9135253906250003,3.13291015625,31550
3.13291015625,3.352294921875,31388
3.352294921875,3.5716796875,28880
3.5716796875,3.791064453125,23858
3.791064453125,4.010449218750001,25353
4.010449218750001,4.229833984375,20006
4.229833984375,4.44921875,22297
4.44921875,4.6686035156250005,19340
4.6686035156250005,4.88798828125,21089
4.88798828125,5.107373046875,15481
5.107373046875,5.3267578125,19300
5.3267578125,5.546142578125,14817
5.546142578125,5.7655273437500005,18011
5.7655273437500005,5.984912109375,13419
5.984912109375,6.204296875,15937
6.204296875,6.423681640625,14606
6.423681640625,6.64306640625,12724
6.64306640625,6.8624511718750005,13859
6.8624511718750005,7.0818359375,11274
7.0818359375,7.301220703125,11969
7.301220703125,7.52060546875,10956
7.52060546875,7.739990234375,12079
7.739990234375,7.9593750000000005,9816
7.9593750000000005,8.178759765625001,9852
8.178759765625001,8.39814453125,9850
8.39814453125,8.617529296875,9143
8.617529296875,8.8369140625,8174
8.8369140625,9.056298828125,8286
9.056298828125,9.275683593750001,7267
9.275683593750001,9.495068359375,7951
9.495068359375,9.714453125,7576
9.714453125,9.933837890625,6276
9.933837890625,10.15322265625,7416
10.15322265625,10.372607421875001,6680
10.372607421875001,10.5919921875,5597
10.5919921875,10.811376953125,6274
10.811376953125,11.03076171875,5347
11.03076171875,11.250146484375,6303
11.250146484375,11.469531250000001,5121
11.469531250000001,11.688916015625,4213
11.688916015625,11.90830078125,5743
11.90830078125,12.127685546875,4324
12.127685546875,12.3470703125,5003
12.3470703125,12.566455078125001,4235
12.566455078125001,12.78583984375,3995
12.78583984375,13.005224609375,4345
13.005224609375,13.224609375,3706
13.224609375,13.443994140625,3513
13.443994140625,13.663378906250001,3745
13.663378906250001,13.882763671875,3636
13.882763671875,14.1021484375,3334
14.1021484375,14.321533203125,2487
14.321533203125,14.54091796875,3253
14.54091796875,14.760302734375001,2827
14.760302734375001,14.9796875,2393
14.9796875,15.199072265625,3127
15.199072265625,15.41845703125,2469
15.41845703125,15.637841796875,2541
15.637841796875,15.857226562500001,1916
15.857226562500001,16.076611328125,2459
16.076611328125,16.295996093750002,1812
16.295996093750002,16.515380859375,1785
16.515380859375,16.734765625,2167
16.734765625,16.954150390625,1836
16.954150390625,17.17353515625,1826
17.17353515625,17.392919921875002,1729
17.392919921875002,17.6123046875,1580
17.6123046875,17.831689453125,1431
17.831689453125,18.05107421875,1378
18.05107421875,18.270458984375,904
18.270458984375,18.489843750000002,963
18.489843750000002,18.709228515625,1358
18.709228515625,18.92861328125,993
18.92861328125,19.147998046875,984
19.147998046875,19.3673828125,772
19.3673828125,19.586767578125002,837
19.586767578125002,19.80615234375,948
19.80615234375,20.025537109375,687
20.025537109375,20.244921875,320
20.244921875,20.464306640625,635
20.464306640625,20.683691406250002,329
20.683691406250002,20.903076171875,316
20.903076171875,21.1224609375,332
21.1224609375,21.341845703125,298
21.341845703125,21.56123046875,163
21.56123046875,21.780615234375002,153
21.780615234375002,22.0,308
