Left,Right,Count
0.0,0.006931471805599453,8637
0.006931471805599453,0.013862943611198907,0
0.013862943611198907,0.02079441541679836,0
0.02079441541679836,0.027725887222397813,152
0.027725887222397813,0.03465735902799727,544
0.03465735902799727,0.04158883083359672,475
0.04158883083359672,0.04852030263919617,777
0.04852030263919617,0.055451774444795626,734
0.055451774444795626,0.06238324625039508,659
0.06238324625039508,0.06931471805599454,904
0.06931471805599454,0.07624618986159398,596
0.07624618986159398,0.08317766166719344,1210
0.08317766166719344,0.0901091334727929,741
0.0901091334727929,0.09704060527839234,1594
0.09704060527839234,0.1039720770839918,370
0.1039720770839918,0.11090354888959125,1894
0.11090354888959125,0.11783502069519071,889
0.11783502069519071,0.12476649250079017,1130
0.12476649250079017,0.1316979643063896,2063
0.1316979643063896,0.13862943611198908,1335
0.13862943611198908,0.14556090791758852,2912
0.14556090791758852,0.15249237972318797,5716
0.15249237972318797,0.15942385152878744,9608
0.15942385152878744,0.16635532333438688,9607
0.16635532333438688,0.17328679513998632,10493
0.17328679513998632,0.1802182669455858,11255
0.1802182669455858,0.18714973875118524,14587
0.18714973875118524,0.19408121055678468,13831
0.19408121055678468,0.20101268236238415,14433
0.20101268236238415,0.2079441541679836,16334
0.2079441541679836,0.21487562597358306,17567
0.21487562597358306,0.2218070977791825,16561
0.2218070977791825,0.22873856958478195,18435
0.22873856958478195,0.23567004139038142,16943
0.23567004139038142,0.24260151319598086,18692
0.24260151319598086,0.24953298500158033,20153
0.24953298500158033,0.2564644568071798,18691
0.2564644568071798,0.2633959286127792,22655
0.2633959286127792,0.27032740041837866,20985
0.27032740041837866,0.27725887222397816,22070
0.27725887222397816,0.2841903440295776,20204
0.2841903440295776,0.29112181583517704,23730
0.29112181583517704,0.2980532876407765,22749
0.2980532876407765,0.30498475944637593,25991
0.30498475944637593,0.3119162312519754,21312
0.3119162312519754,0.31884770305757487,23756
0.31884770305757487,0.3257791748631743,24407
0.3257791748631743,0.33271064666877376,24548
0.33271064666877376,0.3396421184743732,25654
0.3396421184743732,0.34657359027997264,26935
0.34657359027997264,0.35350506208557214,28265
0.35350506208557214,0.3604365338911716,26357
0.3604365338911716,0.367368005696771,27178
0.367368005696771,0.37429947750237047,27447
0.37429947750237047,0.3812309493079699,29661
0.3812309493079699,0.38816242111356936,26859
0.38816242111356936,0.39509389291916885,28992
0.39509389291916885,0.4020253647247683,25385
0.4020253647247683,0.40895683653036774,26479
0.40895683653036774,0.4158883083359672,27154
0.4158883083359672,0.4228197801415666,25579
0.4228197801415666,0.4297512519471661,26517
0.4297512519471661,0.43668272375276557,24087
0.43668272375276557,0.443614195558365,22723
0.443614195558365,0.45054566736396445,22509
0.45054566736396445,0.4574771391695639,26663
0.4574771391695639,0.4644086109751634,21756
0.4644086109751634,0.47134008278076284,25614
0.47134008278076284,0.4782715545863623,24104
0.4782715545863623,0.4852030263919617,19981
0.4852030263919617,0.49213449819756117,22582
0.49213449819756117,0.49906597000316066,22315
0.49906597000316066,0.50599744180876,22765
0.50599744180876,0.5129289136143595,21413
0.5129289136143595,0.519860385419959,22270
0.519860385419959,0.5267918572255584,23109
0.5267918572255584,0.5337233290311579,23195
0.5337233290311579,0.5406548008367573,21490
0.5406548008367573,0.5475862726423568,21054
0.5475862726423568,0.5545177444479563,21409
0.5545177444479563,0.5614492162535557,20750
0.5614492162535557,0.5683806880591552,24243
0.5683806880591552,0.5753121598647546,21552
0.5753121598647546,0.5822436316703541,22597
0.5822436316703541,0.5891751034759535,22635
0.5891751034759535,0.596106575281553,23822
0.596106575281553,0.6030380470871525,26303
0.6030380470871525,0.6099695188927519,21674
0.6099695188927519,0.6169009906983514,23371
0.6169009906983514,0.6238324625039507,26611
0.6238324625039507,0.6307639343095502,26297
0.6307639343095502,0.6376954061151497,31322
0.6376954061151497,0.6446268779207491,24418
0.6446268779207491,0.6515583497263486,28232
0.6515583497263486,0.658489821531948,36233
0.658489821531948,0.6654212933375475,33650
0.6654212933375475,0.672352765143147,40653
0.672352765143147,0.6792842369487464,44987
0.6792842369487464,0.6862157087543459,59316
0.6862157087543459,0.6931471805599453,140904
