Left,Right,Count
2.1972245773362196,3.5110562579294613,150639
3.5110562579294613,4.8248879385227035,163790
4.8248879385227035,6.138719619115944,121151
6.138719619115944,7.452551299709187,97245
7.452551299709187,8.766382980302428,81931
8.766382980302428,10.08021466089567,73091
10.08021466089567,11.394046341488911,64959
11.394046341488911,12.707878022082154,59200
12.707878022082154,14.021709702675397,55662
14.021709702675397,15.335541383268637,51978
15.335541383268637,16.649373063861876,50176
16.649373063861876,17.96320474445512,46526
17.96320474445512,19.27703642504836,45236
19.27703642504836,20.5908681056416,42166
20.5908681056416,21.904699786234843,42336
21.904699786234843,23.218531466828086,40271
23.218531466828086,24.53236314742133,39466
24.53236314742133,25.84619482801457,37313
25.84619482801457,27.16002650860781,37125
27.16002650860781,28.473858189201053,35764
28.473858189201053,29.787689869794296,35374
29.787689869794296,31.101521550387535,34832
31.101521550387535,32.41535323098078,33048
32.41535323098078,33.72918491157402,33013
33.72918491157402,35.04301659216726,31265
35.04301659216726,36.35684827276051,28106
36.35684827276051,37.67067995335375,27042
37.67067995335375,38.98451163394699,23506
38.98451163394699,40.29834331454023,23430
40.29834331454023,41.61217499513347,21750
41.61217499513347,42.92600667572672,19701
42.92600667572672,44.23983835631996,18489
44.23983835631996,45.553670036913196,18863
45.553670036913196,46.86750171750644,15968
46.86750171750644,48.18133339809968,15809
48.18133339809968,49.49516507869293,14748
49.49516507869293,50.80899675928617,14525
50.80899675928617,52.122828439879406,12807
52.122828439879406,53.43666012047265,12252
53.43666012047265,54.75049180106589,12021
54.75049180106589,56.06432348165913,11431
56.06432348165913,57.378155162252376,10757
57.378155162252376,58.691986842845616,9809
58.691986842845616,60.005818523438855,9606
60.005818523438855,61.3196502040321,9068
61.3196502040321,62.63348188462534,8389
62.63348188462534,63.947313565218586,8441
63.947313565218586,65.26114524581182,7581
65.26114524581182,66.57497692640506,7321
66.57497692640506,67.8888086069983,7495
67.8888086069983,69.20264028759155,6482
69.20264028759155,70.51647196818479,6326
70.51647196818479,71.83030364877803,5624
71.83030364877803,73.14413532937127,6561
73.14413532937127,74.4579670099645,5622
74.4579670099645,75.77179869055774,5405
75.77179869055774,77.085630371151,5182
77.085630371151,78.39946205174424,5043
78.39946205174424,79.71329373233748,4905
79.71329373233748,81.02712541293072,4501
81.02712541293072,82.34095709352395,4120
82.34095709352395,83.65478877411721,4007
83.65478877411721,84.96862045471045,3948
84.96862045471045,86.28245213530369,3376
86.28245213530369,87.59628381589692,3833
87.59628381589692,88.91011549649016,3538
88.91011549649016,90.22394717708342,3380
90.22394717708342,91.53777885767666,2934
91.53777885767666,92.8516105382699,2885
92.8516105382699,94.16544221886313,2715
94.16544221886313,95.47927389945637,2242
95.47927389945637,96.79310558004963,3183
96.79310558004963,98.10693726064287,2183
98.10693726064287,99.4207689412361,2576
99.4207689412361,100.73460062182934,2127
100.73460062182934,102.04843230242258,1735
102.04843230242258,103.36226398301582,2123
103.36226398301582,104.67609566360908,1854
104.67609566360908,105.98992734420231,1618
105.98992734420231,107.30375902479555,1615
107.30375902479555,108.61759070538879,1577
108.61759070538879,109.93142238598203,1581
109.93142238598203,111.24525406657528,1345
111.24525406657528,112.55908574716852,1145
112.55908574716852,113.87291742776176,1399
113.87291742776176,115.186749108355,738
115.186749108355,116.50058078894824,1261
116.50058078894824,117.81441246954148,879
117.81441246954148,119.12824415013473,937
119.12824415013473,120.44207583072797,700
120.44207583072797,121.75590751132121,707
121.75590751132121,123.06973919191445,733
123.06973919191445,124.38357087250769,717
124.38357087250769,125.69740255310094,371
125.69740255310094,127.01123423369418,547
127.01123423369418,128.32506591428742,179
128.32506591428742,129.63889759488066,544
129.63889759488066,130.9527292754739,0
130.9527292754739,132.26656095606714,359
132.26656095606714,133.58039263666038,166
